"build","experimentName","subject","date","time","block","StaySwitch","conc","trialnum","outcomeindex","practiceblock","cannon","hitmiss","ang","angmu","angrand","angsurprise","cannonballs_caught","cannonballs_missed","placementAngle","calculateSelectedPosition","centsearned","totalearnings","centsearned","trial.Instructions_PlaceShield.latency","trial.placeshield_mouse.latency","picture.shield.currentitem","angoddball","angsurprise","angleup","angledown"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","50","5","0","2","1","184.6129886220577702716","216.3225048725312831266","210.5282045358831624071","263.0374419370287455422","15","32","253.6264506729496872595","253.6264506729496872595","0.0500000000000000028","5.6500000000000012434","0.75","1287","1025","Arc46-removebg-preview.png","-5.8769781500635644989","320.0217978376945779928","275.6264506729496588378","231.6264506729496872595"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","50","5","0","2","1","184.6129886220577702716","216.3225048725312831266","210.5282045358831624071","351.7978400345421050588","15","32","253.6264506729496872595","253.6264506729496872595","0.0500000000000000028","5.6500000000000012434","0.75","1287","1025","Arc8-removebg-preview.png","1.3618134272083430858","335.7758469543829278336","256.6264506729496588378","250.6264506729496872595"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","50","6","0","2","0","184.6129886220577702716","216.3225048725312831266","210.5282045358831624071","165.4306554061897713837","15","33","253.6264506729496872595","253.6264506729496872595","0.0500000000000000028","5.6500000000000012434","0.75","1287","1025","Arc8-removebg-preview.png","1.6632190858745248274","82.7894384792981270493","256.6264506729496588378","250.6264506729496872595"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","51","6","0","2","0","184.6129886220577702716","216.3225048725312831266","214.23269703762778704","13.2499959443812240778","15","33","253.6264506729496872595","253.6264506729496872595","0.0500000000000000028","5.6500000000000012434","0.75","1287","1025","Arc8-removebg-preview.png","-0.5861642203013643915","35.7364799631145970693","256.6264506729496588378","250.6264506729496872595"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","51","6","0","2","0","184.6129886220577702716","216.3225048725312831266","214.23269703762778704","296.3519126401170638019","15","33","214.8621961469148686774","214.8621961469148686774","0.0500000000000000028","5.6500000000000012434","0.75","1287","993","Arc8-removebg-preview.png","4.2067329062929870176","81.9949448672111458336","217.8621961469148686774","211.8621961469148686774"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","51","6","0","2","0","184.6129886220577702716","216.3225048725312831266","214.23269703762778704","342.9444676318541951332","15","33","214.8621961469148686774","214.8621961469148686774","0.0500000000000000028","5.6500000000000012434","0.75","1287","993","Arc38-removebg-preview.png","3.6156336867436422722","45.7647590725134918443","232.8621961469148686774","196.8621961469148686774"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","51","5","0","2","1","184.6129886220577702716","216.3225048725312831266","214.23269703762778704","30.9983118043742855718","16","33","214.8621961469148686774","214.8621961469148686774","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","993","Arc38-removebg-preview.png","3.9380799393165513145","211.4277157400333635451","232.8621961469148686774","196.8621961469148686774"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","1","18.7749999999999985789","52","5","0","2","1","184.6129886220577702716","60.8472091194352202592","40.7052438841430799243","191.4344750045413547923","16","33","214.8621961469148686774","214.8621961469148686774","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","993","Arc38-removebg-preview.png","1.4388097828870354267","301.3696291719958253452","232.8621961469148686774","196.8621961469148686774"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","1","18.7749999999999985789","52","5","0","2","1","184.6129886220577702716","60.8472091194352202592","40.7052438841430799243","164.9449892446736214424","16","33","233.0732048758251835352","233.0732048758251835352","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","1214","Arc38-removebg-preview.png","-0.5524017970834095292","134.8979920183536762579","251.0732048758251835352","215.0732048758251835352"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","1","18.7749999999999985789","52","5","0","2","1","184.6129886220577702716","60.8472091194352202592","40.7052438841430799243","199.1478534227115630983","16","33","233.0732048758251835352","233.0732048758251835352","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","1214","Arc4-removebg-preview.png","-8.1138227345576385829","344.5948717427893939202","234.0732048758251835352","232.0732048758251835352"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","1","18.7749999999999985789","52","6","0","2","0","184.6129886220577702716","60.8472091194352202592","40.7052438841430799243","47.206039393135817761","16","34","233.0732048758251835352","233.0732048758251835352","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","1214","Arc4-removebg-preview.png","1.3078071441159009325","205.4771004257437709839","234.0732048758251835352","232.0732048758251835352"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","53","6","0","2","0","184.6129886220577702716","60.8472091194352202592","13.1087054305515735564","342.4540192593014467093","16","34","233.0732048758251835352","233.0732048758251835352","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","1214","Arc4-removebg-preview.png","-0.7670507201795346841","41.9308359925474150032","234.0732048758251835352","232.0732048758251835352"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","53","6","0","2","0","184.6129886220577702716","60.8472091194352202592","13.1087054305515735564","237.1349476457421872055","16","34","57.0947570770120975681","57.0947570770120975681","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","952","Arc4-removebg-preview.png","-1.5416215331573948077","4.1849806542007677024","58.0947570770120975681","56.0947570770120975681"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","53","6","0","2","0","184.6129886220577702716","60.8472091194352202592","13.1087054305515735564","59.8995778010924269097","16","34","57.0947570770120975681","57.0947570770120975681","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","952","Arc48-removebg-preview.png","2.5050693575482330111","86.2608791157279313211","80.0947570770121046735","34.0947570770120975681"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","53","6","0","2","0","184.6129886220577702716","60.8472091194352202592","13.1087054305515735564","233.3981994896657283789","16","35","57.0947570770120975681","57.0947570770120975681","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","952","Arc48-removebg-preview.png","3.6165908920205374066","221.4369577871256069557","80.0947570770121046735","34.0947570770120975681"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","54","6","0","2","0","184.6129886220577702716","60.8472091194352202592","63.6571550035600637329","302.264931933550371923","16","35","57.0947570770120975681","57.0947570770120975681","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","952","Arc48-removebg-preview.png","-4.2888534977504786383","196.5539551332020096197","80.0947570770121046735","34.0947570770120975681"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","54","6","0","2","0","184.6129886220577702716","60.8472091194352202592","63.6571550035600637329","108.5010625022698746989","16","35","1.9847031121535643194","1.9847031121535643194","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","997","Arc48-removebg-preview.png","-3.2784212730726367546","291.7220821724557140442","24.9847031121535643194","-21.0152968878464356806"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","54","6","0","2","0","184.6129886220577702716","60.8472091194352202592","63.6571550035600637329","304.1137144863870389599","16","35","1.9847031121535643194","1.9847031121535643194","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","997","Arc44-removebg-preview.png","0.3910259271222036315","106.2210607030943663176","22.9847031121535643194","-19.0152968878464356806"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","54","6","0","2","0","184.6129886220577702716","60.8472091194352202592","63.6571550035600637329","259.1199675433151128345","16","35","1.9847031121535643194","1.9847031121535643194","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","997","Arc44-removebg-preview.png","3.8725447195573972081","94.3463117755824498545","22.9847031121535643194","-19.0152968878464356806"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","55","6","0","2","0","184.6129886220577702716","60.8472091194352202592","65.8997288218168364438","51.3613943782079473976","16","35","1.9847031121535643194","1.9847031121535643194","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","997","Arc44-removebg-preview.png","1.1533889416436606812","7.6707867830225229255","22.9847031121535643194","-19.0152968878464356806"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","55","6","0","2","0","184.6129886220577702716","60.8472091194352202592","65.8997288218168364438","61.9536946858171617691","16","35","65.7352339379969663469","65.7352339379969663469","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","1153","Arc44-removebg-preview.png","1.6959312940391981783","273.9596146424206608572","86.7352339379969663469","44.7352339379969663469"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","55","6","0","2","0","184.6129886220577702716","60.8472091194352202592","65.8997288218168364438","130.0004125502892975419","16","35","65.7352339379969663469","65.7352339379969663469","0.0500000000000000028","5.6500000000000012434","0.8000000000000000444","1287","1153","Arc52-removebg-preview.png","-1.0158876756018431209","353.2597082371962642355","90.7352339379969663469","40.7352339379969663469"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","55","5","0","2","1","184.6129886220577702716","60.8472091194352202592","65.8997288218168364438","176.4749651813122852673","17","35","65.7352339379969663469","65.7352339379969663469","0.0500000000000000028","5.6500000000000012434","0.8500000000000000888","1287","1153","Arc52-removebg-preview.png","-0.7597051998465977896","353.2878207213449854862","90.7352339379969663469","40.7352339379969663469"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","56","5","0","2","1","184.6129886220577702716","60.8472091194352202592","69.9807652126959993666","8.3117340710739924248","17","35","65.7352339379969663469","65.7352339379969663469","0.0500000000000000028","5.6500000000000012434","0.8500000000000000888","1287","1153","Arc52-removebg-preview.png","4.2798720357656234725","95.1418322546272179352","90.7352339379969663469","40.7352339379969663469"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","56","5","0","2","1","184.6129886220577702716","60.8472091194352202592","69.9807652126959993666","209.5093367364046343937","17","35","299.9910863233413351736","299.9910863233413351736","0.0500000000000000028","5.6500000000000012434","0.8500000000000000888","1287","895","Arc52-removebg-preview.png","-5.2788287378657168247","11.6171006233471203473","324.9910863233413351736","274.9910863233413351736"
"6.4.2","Cannonball Task","313494383","2021-07-27","18:03:43","2","0","18.7749999999999985789","56","5","0","2","1","184.6129886220577702716","60.8472091194352202592","69.9807652126959993666","205.283116531857103837","17","35","299.9910863233413351736","299.9910863233413351736","0.0500000000000000028","5.6500000000000012434","0.8500000000000000888","1287","895","Arc30-removebg-preview.png","6.7775077335216407093","326.883200976737612109","313.9910863233413351736","285.9910863233413351736"
