"build","experimentName","subject","date","time","trialcode","blockcode","stimulusitem1","trial.presentation_left.percentcorrect","trial.presentation_right.percentcorrect","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","block_number","task_phase","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","isResponseCorrect","isFeedbackAccurate","trial_number","total_trialnum","numbercorrectfeedback","totalcorrect","numberoftimesleft","numberoftimesright","rightleftcorrect","consecutivecorrect","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","10","33","398","33","13","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","20","178","3","","11","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","9","33","398","33","185","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","21","179","3","","12","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","9","33","398","33","185","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","21","179","3","","12","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","9","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","22","180","3","","12","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","9","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","22","180","3","","12","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","8","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","23","181","3","","12","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","8","33","398","0","2000","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","23","181","3","","12","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","8","33","398","33","230","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","24","182","3","","13","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","8","33","398","33","230","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","24","182","3","","13","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","8","33","398","33","591","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","25","183","3","","14","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","8","33","398","33","591","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","25","183","3","","14","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","7","33","398","33","103","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","26","184","3","","15","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","7","33","398","33","103","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","26","184","3","","15","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","7","33","398","33","1982","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","27","185","3","","16","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","7","33","398","33","1982","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","27","185","3","","16","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","7","33","398","33","670","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","28","186","3","","17","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","7","33","398","33","670","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","28","186","3","","17","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_rightstart","elk.bmp","68","6","33","398","33","1484","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","29","187","3","","18","2","right","0","29","53.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","6","33","398","33","1484","33","35","4","Acquisiton","33","35","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","29","187","4","","18","2","right","0","29","53.5","2"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","68","6","33","42","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","30","188","4","","19","2","left","0","29","53.5","2"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","68","6","33","42","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","30","188","5","","19","2","left","1","29","53.5","2.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","69","6","33","372","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","31","189","5","","20","2","left","1","29","53.5","2.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","69","6","33","372","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","31","189","6","","20","2","left","2","29","53.5","3"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","70","6","33","126","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","32","190","6","","21","2","left","2","29","53.5","3"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","70","6","33","126","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","32","190","7","","21","2","left","3","29","53.5","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","70","6","33","85","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","33","191","7","","22","2","left","3","29","53.5","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","70","6","33","85","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","33","191","7","","22","2","left","4","29","53.5","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","71","6","33","583","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","34","192","7","","23","2","left","4","29","53.5","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","71","6","33","583","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","34","192","7","","23","2","left","5","29","53.5","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","70","6","0","2000","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","NRNF","0","0","1","35","193","7","","23","2","left","5","29","53.5","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","70","6","0","2000","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","NRNF","0","0","1","35","193","7","","23","2","left","0","29","53.5","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","70","6","33","484","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","36","194","7","","24","2","left","0","29","53.5","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","70","6","33","484","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","36","194","8","","24","2","left","1","29","53.5","4"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","69","6","0","2000","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","NRNF","0","0","1","37","195","8","","24","2","left","1","29","53.5","4"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","69","6","0","2000","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","NRNF","0","0","1","37","195","8","","24","2","left","0","29","53.5","4"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","69","6","33","1901","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","38","196","8","","25","2","left","0","29","53.5","4"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","69","6","33","1901","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","38","196","9","","25","2","left","1","29","53.5","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","70","6","33","516","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","39","197","9","","26","2","left","1","29","53.5","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","70","6","33","516","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","39","197","9","","26","2","left","2","29","53.5","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","70","6","33","50","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","40","198","9","","27","2","left","2","29","53.5","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","70","6","33","50","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","40","198","10","","27","2","left","3","29","53.5","5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","69","6","0","2000","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","NRNF","0","0","1","41","199","10","","27","2","left","3","29","53.5","5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","69","6","0","2000","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","NRNF","0","0","1","41","199","10","","27","2","left","0","29","53.5","5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","70","6","33","267","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","42","200","10","","28","2","left","0","29","53.5","5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","70","6","33","267","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","42","200","11","","28","2","left","1","29","53.5","5.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","70","6","33","1897","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","43","201","11","","29","2","left","1","29","53.5","5.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","70","6","33","1897","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","43","201","12","","29","2","left","2","29","53.5","6"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","71","6","33","1231","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","44","202","12","","30","2","left","2","29","53.5","6"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","71","6","33","1231","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","44","202","13","","30","2","left","3","29","53.5","6.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","71","6","33","421","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","45","203","13","","31","2","left","3","29","53.5","6.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_rightstart","+","71","6","33","421","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","45","203","14","","31","2","left","4","29","53.5","7"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_rightstart","elk.bmp","72","6","33","1408","33","1484","33","35","4","Reversal","33","35","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","46","204","14","","32","2","left","4","29","53.5","7"
