"build","experimentName","subject","date","time","numTrialEachBlock","faceDuration","stimulusAndFeedbackGapDuration","ITI","blockNumber","blockName","faceName","trialCounter","responseName","responseTime","responseAndFeedbackCategory","isResponseCorrect","isFeedbackAccurate"
"6.4.2","Reversal_Task","550","2021-07-12","16:02:59","40","","500","2000","0","practice","","0","","","IRIF","-1","1"
"6.4.2","Reversal_Task","213690447","2021-07-23","10:27:46","40","","500","2000","0","practice","","0","","","CRIF","1","-1"
"build","experimentName","subject","date","time","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","numTrialEachBlock","ITI","instructionIndex","practiceInstructionIndex","block_number","blockName","blockNumber","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","trialCounter","isResponseCorrect","isFeedbackAccurate","trial_number","numbercorrect","numberoftimesleft","numberoftimesright","rightleft","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","217","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","45","30","5","40","left","39","63","15"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","217","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","45","30","5","40","left","39","63","15"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","188","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","46","30","6","40","left","39","63","15"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","188","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","46","31","6","40","left","39","63","15.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","182","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","47","31","7","40","left","39","63","15.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","182","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","47","32","7","40","left","39","63","16"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","221","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","48","32","8","40","left","39","63","16"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","221","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","48","33","8","40","left","39","63","16.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","50","246","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","IRIF","0","0","-1","1","49","33","8","41","left","39","63","16.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","50","246","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","IRIF","0","0","-1","1","49","33","8","41","left","39","63","16.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","185","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","50","33","9","41","left","39","63","16.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","185","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","50","34","9","41","left","39","63","17"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","230","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","51","34","10","41","left","39","63","17"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","230","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","51","34","10","41","left","39","63","17"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","241","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","52","34","11","41","left","39","63","17"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","241","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","52","35","11","41","left","39","63","17.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","222","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","53","35","12","41","left","39","63","17.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","222","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","53","36","12","41","left","39","63","18"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","248","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","54","36","13","41","left","39","63","18"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","248","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","54","37","13","41","left","39","63","18.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","245","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","55","37","14","41","left","39","63","18.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","245","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","55","38","14","41","left","39","63","19"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","225","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","56","38","15","41","left","39","63","19"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","225","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","56","39","15","41","left","39","63","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","210","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","57","39","16","41","left","39","63","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","210","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","57","39","16","41","left","39","63","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","174","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","58","39","17","41","left","39","63","19.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","174","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","58","40","17","41","left","39","63","20"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","261","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","59","40","18","41","left","39","63","20"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","261","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","59","41","18","41","left","39","63","20.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","253","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","60","41","19","41","left","39","63","20.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","253","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","60","42","19","41","left","39","63","21"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","290","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","61","42","20","41","left","39","63","21"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","290","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","61","42","20","41","left","39","63","21"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","247","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","62","42","21","41","left","39","63","21"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","247","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","62","42","21","41","left","39","63","21"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","166","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","63","42","22","41","left","39","63","21"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","166","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","63","43","22","41","left","39","63","21.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","268","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","64","43","23","41","left","39","63","21.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","268","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","64","44","23","41","left","39","63","22"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","290","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","65","44","24","41","left","39","63","22"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","290","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","65","44","24","41","left","39","63","22"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","338","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","66","44","25","41","left","39","63","22"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","338","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","66","45","25","41","left","39","63","22.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","276","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","67","45","26","41","left","39","63","22.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","276","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","67","46","26","41","left","39","63","23"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","242","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","68","46","27","41","left","39","63","23"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","242","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","68","47","27","41","left","39","63","23.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","292","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","69","47","28","41","left","39","63","23.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","292","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","69","48","28","41","left","39","63","24"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","283","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","70","48","29","41","left","39","63","24"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","283","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","70","49","29","41","left","39","63","24.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","330","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","71","49","30","41","left","39","63","24.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","330","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","71","50","30","41","left","39","63","25"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","230","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","72","50","31","41","left","39","63","25"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","230","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","72","51","31","41","left","39","63","25.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","288","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","73","51","32","41","left","39","63","25.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","45","288","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","73","51","32","41","left","39","63","25.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","50","353","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","IRIF","0","0","-1","1","74","51","32","42","left","39","63","25.5"
"6.4.2","Reversal_Task","268301377","2021-07-23","12:54:57","50","353","50","286","13","21","40","2000","7","0","3","practice","0","13","21","0.8000000000000000444","0.2000000000000000111","IRIF","0","0","-1","1","74","51","32","42","left","39","63","25.5"
